imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote,males_allages_avg_vote,females_allages_avg_vote,top1000_voters_rating
tt0016947,6.5,199,7,7,6.5,6.3,6.4
tt0016953,6.7,632,6.7,7,6.6,7.2,6.4
tt0016971,6.1,118,6.4,6,5.9,6.9,5.9
tt0017004,6.6,226,6.7,7,6.5,6.5,6.5
tt0017028,6.9,118,7.1,7,6.8,6.7,6.2
tt0017029,6.6,392,7.3,8,6.6,6.7,5.2
tt0017048,7.4,2467,7.4,8,7.4,7.4,6.6
tt0017075,7.3,9272,7.4,7,7.3,7.5,6.8
tt0017082,6.4,194,7.2,7,6.4,6.6,5.7
tt0017096,6.8,383,6.9,7,6.8,6.9,6.1
tt0017103,6.8,505,6.8,7,6.8,6.5,6.3
tt0017119,6.8,295,7.1,7,7,6.4,6
tt0017120,6.8,302,7.1,7,6.8,6.6,6.4
tt0017128,7.5,2267,7.6,8,7.5,7.5,6.9
tt0017136,8.3,148396,8.1,8,8.3,8.3,8
tt0017159,6.9,247,7.1,7,6.9,6.7,6.3
tt0017195,7.1,106,7.2,7,7.2,6.7,6.5
tt0017196,6.8,647,6.9,7,6.7,7.3,6
tt0017198,5.3,223,7.5,8,5.3,3.1,4
tt0017226,6.6,153,6.9,7,6.6,6.3,6.2
tt0017271,7.7,852,7.3,8,7.7,8,6.8
tt0017293,7.1,119,7.2,8,7,6.7,5.4
tt0017329,6.6,142,7.1,7,6.7,5.9,6.8
tt0017338,5.9,100,6.3,6,5.9,7.1,5.6
tt0017350,7.7,1434,7.8,8,7.6,7.9,7.1
tt0017354,6.5,126,6.8,7,6.3,7.4,6.3
tt0017374,5.9,116,5.9,6,5.8,7.3,5.5
tt0017378,6.8,258,6.9,7,6.7,6.7,5.9
tt0017382,6.8,241,7.1,7,6.8,6.9,6.7
tt0017409,7.1,293,7.4,7,7.1,7.6,6
tt0017410,6.2,154,6.8,7,6.2,6.3,5.5
tt0017416,6.7,1698,7.4,7,6.5,7.3,6.4
tt0017419,6.1,186,7.4,7,6.1,8.8,5.7
tt0017423,7.3,1110,7.4,8,7.3,7.3,6.3
tt0017437,6.7,727,6.9,7,6.6,6.8,6.3
tt0017438,6.9,530,7.2,7,6.8,7.7,6.3
tt0017448,7.1,1778,7.3,7,7.1,7.5,6.7
tt0017449,7,1024,7,7,6.9,7,6.3
tt0017463,7.5,940,7.6,8,7.5,7.5,7.2
tt0017480,6.9,671,7.1,7,6.8,7.1,6.3
tt0017483,6.1,578,6.1,6.5,6.3,5.1,6
tt0017519,6.7,113,6.8,7,6.6,6.1,6.8
tt0017534,6.5,1688,7.9,9,6.6,6.1,6
tt0017540,6.8,335,7.2,7,6.8,6,5.9
tt0017567,7.1,599,7.5,8,7,7.3,6.3
tt0017619,7.4,334,7.4,10,7.4,7.7,3.8
tt0017621,6.1,266,6.3,6,6.1,6,5.9
tt0017632,5.8,348,7.5,8,5.6,5.3,4
tt0017653,7.1,178,7.3,7,6.9,7.9,6.3
tt0017662,6.9,173,7.3,7,6.8,7.4,6.8
tt0017667,6.9,683,7.5,8,6.8,6.7,6.4
tt0017735,6.8,223,7.4,7,6.7,7.3,6.2
tt0017736,6.7,167,7.1,7,6.6,6.2,5.6
tt0017739,7.1,2526,7.2,7,7.1,7.4,6.8
tt0017750,7.1,348,7.4,8,7.1,7.3,5.2
tt0017751,6.6,182,6.8,7,6.7,6.4,6.2
tt0017765,7.1,4035,7.1,7,7,7.4,6.7
tt0017809,7.3,556,7.4,8,7.1,7.6,6.2
tt0017825,6.2,1911,6.2,6,6.1,6.6,5.9
tt0017832,4.8,193,7,7,4.7,5.5,4
tt0017843,5.7,2348,5.8,6,5.6,6.1,5.4
tt0017860,5.6,699,8.1,9,5.3,5.3,4.3
tt0017886,6.4,187,6.5,7,6.4,6.3,6.2
tt0017918,7,263,7.3,7,6.9,7.1,5.3
tt0017925,8.1,73744,8,8,8.2,8,7.9
tt0017928,6.6,141,6.8,7,6.5,6.7,6.6
tt0017938,7.1,697,7.1,7,6.9,7.5,6.2
tt0017961,7.5,868,7.5,8,7.4,7.7,6.6
tt0017998,7.1,225,7.4,8,7.2,6.8,6.1
tt0018014,6.6,199,6.9,7,6.5,6.9,6.6
tt0018016,6.4,164,6.7,7,6.5,6,5.5
tt0018033,7.3,2774,7.5,8,7.2,7.7,6.7
tt0018037,6.5,8372,6.8,7,6.5,6.6,6.3
tt0018045,6.8,248,6.9,7,6.9,6.8,6.2
tt0018051,7.7,3538,7.5,8,7.6,7.7,7.1
tt0018054,7.3,1771,7.4,8,7.3,7.2,6.8
tt0018066,7.3,1368,7.5,8,7.3,7.5,6.6
tt0018087,7.3,620,7.5,8,7.2,7.5,6.3
tt0018097,6.8,1128,7,7,6.7,6.9,5.9
tt0018102,6.4,409,6.6,7,6.4,6.7,6.2
tt0018107,7,860,7.4,7,6.8,7.3,6.1
tt0018113,6.2,746,7.9,8,6.2,6.2,5.1
tt0018138,5.9,344,7.8,8,5.7,6.2,4.6
tt0018166,6.7,374,7,7,6.7,6.5,6.5
tt0018179,6.4,521,6.7,7,6.4,6.4,6.2
tt0018183,7.4,749,7.6,8,7.4,7.8,6.1
tt0018192,8.1,6383,7.3,8,8.1,7.6,7.6
tt0018217,7.4,6452,7.4,8,7.4,7.3,7
tt0018218,6.4,282,6.5,7,6.4,6,6
tt0018235,6.8,110,7,7,6.8,6.5,5.2
tt0018247,6.3,105,6.8,7,6.3,6.8,6.1
tt0018253,5.8,437,7.6,8,5.8,5.6,5.3
tt0018297,6.5,723,8,8,6.2,6.4,5.4
tt0018311,6.6,1327,8,9,6.6,6.3,5.6
tt0018328,6.2,2912,6.2,6,6.2,6.5,6
tt0018351,7.1,168,7.2,7,7.2,7.4,7.1
tt0018362,6.3,248,6.2,6,6.3,6.3,6.3
tt0018379,7.7,2857,7.7,8,7.7,7.8,7.4
tt0018389,5.7,129,5.7,6,5.7,5.2,5.9
tt0018392,7,325,7.2,7,7,6.1,5.8
tt0018397,6.9,484,7,7,6.9,7,6.5
tt0018413,4,480,7.8,8,3.8,2.8,3.5
tt0018440,6,824,7.8,9,6.2,4.8,5.8
tt0018451,7.6,1263,7.8,8,7.6,7.6,6.8
tt0018455,8.1,44314,7.9,8,8.1,8.1,7.6
tt0018464,5.4,122,5.4,5,5.5,4,5.2
tt0018471,6.9,1402,7.9,8,6.9,6.4,6.1
tt0018487,5.8,457,8,8,5.2,5.6,4.4
tt0018505,7.5,971,7.4,8,7.4,7.8,6.9
tt0018513,5.3,538,7.7,9,5.4,5,4.4
tt0018515,6.7,828,6.8,7,6.7,6.6,6.4
tt0018523,6.8,728,6.9,7,6.8,6.4,6.2
tt0018524,6.7,356,6.9,7,6.6,7.1,6.2
tt0018526,7.6,2301,7.6,8,7.6,7.5,7.2
tt0018528,7.8,6657,7.6,8,7.8,7.9,7.3
tt0018530,6.2,235,6.3,6,6.2,6.9,5.5
tt0018566,6.8,274,7.1,7,6.7,7,6.5
tt0018578,7.5,10417,7.7,8,7.5,7.4,7.1
tt0018579,3.3,102,3.2,1,4.1,2.6,4.2
tt0018588,6.8,191,6.8,7,6.8,6.4,6.6
tt0018615,7,278,7.1,7,7,7.5,5.8
tt0018618,6,888,7.3,7,6,5.8,5.4
tt0018678,6.5,382,6.7,7,6.5,6.3,6.6
tt0018684,7.5,879,7.7,8,7.5,7.6,7.1
tt0018722,4.8,129,7.2,8,4.5,5.2,3.6
tt0018737,7.9,9097,7.8,8,7.9,8,7.4
tt0018742,8.1,9460,8.1,8,8.1,8.3,7.5
tt0018749,6.2,798,8.1,9,6.1,5.7,4.4
tt0018756,5.6,1805,5.8,6,5.5,6.2,5.7
tt0018770,7.3,3133,7.3,7,7.3,7.5,6.8
tt0018773,8.2,23629,8,8,8.2,8.2,7.7
tt0018795,6.5,603,7.9,8,6.6,6.1,5.5
tt0018806,8.1,6951,7.8,8,8.1,8.1,7.6
tt0018826,6.8,141,7.1,7,6.7,7.3,6
tt0018836,6.8,330,7.3,7,6.5,7.4,6.1
tt0018839,7.5,3596,7.6,8,7.6,7.3,7.2
tt0018841,7.3,517,7.4,7,7.2,7.5,6.3
tt0018862,7,110,6.9,7,6.9,7.1,5.6
tt0018876,5.9,2284,6.1,6,5.9,6.5,5.9
tt0018879,5.9,146,6.1,6,6,5.8,6.3
tt0018882,7,140,7,7,6.9,7.4,5.6
tt0018907,6.3,124,7.2,8,6.4,6.4,5.6
tt0018908,6.9,253,7.2,7,6.8,7.1,5.9
tt0018909,7.1,580,7.1,7,7.1,6.7,6.6
tt0018910,3.7,280,7.2,10,4.2,2.2,4.1
tt0018927,6.8,316,7,7,6.7,7,5.8
tt0018935,6.7,221,6.8,7,6.7,7,6.3
tt0018937,6.7,589,6.8,7,6.7,6.7,6.6
tt0018972,6.6,378,6.6,7,6.6,6.4,6.2
tt0018990,7,144,7.2,7,7.1,5.7,7
tt0018996,6,105,6.3,6,5.9,7,6.2
tt0019043,7.1,284,7.1,7,7,7.5,6.6
tt0019067,6.9,386,7.1,7,6.8,7.1,6.4
tt0019071,8,3033,7.8,8,8,7.9,7.3
tt0019074,7.6,1623,7.6,8,7.5,7.8,6.8
tt0019096,5.7,661,7.3,7,5.6,6.2,4.8
tt0019098,6.1,598,8,8,6.1,6.1,4.9
tt0019109,7.8,1889,7.9,8,7.8,7.9,7.3
tt0019127,6.8,167,7,7,6.6,7.6,6
tt0019130,7.7,5188,7.7,8,7.7,8,7.1
tt0019151,6.9,460,7,7,6.9,7.2,6
tt0019152,6.8,331,7,7,6.8,6.6,6.5
tt0019182,5.4,111,5.6,5,5.6,4.1,4.4
tt0019186,6.4,148,6.7,7,6.5,6.3,5.9
tt0019195,7.3,1120,7.3,7,7.2,7.4,6.5
tt0019237,6.8,1398,7.3,7,6.7,6.8,6.1
tt0019254,8.2,42209,7.8,8,8.2,8.1,7.4
tt0019258,7.5,2282,8.2,8,7.3,7.6,6.4
tt0019286,7.1,1642,7.2,7,7.1,6.5,6.5
tt0019290,6.6,180,6.7,7,6.6,6.9,6.7
tt0019304,6.7,995,6.9,7,6.6,7.1,6.3
tt0019325,6,157,6,6,6,6.6,6
tt0019344,7.2,2423,7.9,8,7.2,7.3,6.7
tt0019374,6.8,110,6.8,7,6.9,7.8,5.6
tt0019379,7.6,3344,8.1,8,7.5,7.9,6.8
tt0019388,6.3,197,6.6,7,6.2,6.8,6
tt0019400,6.2,952,8,9,6.1,6.6,5.3
tt0019412,7.7,2973,7.7,8,7.6,8,6.9
tt0019415,7.6,2884,7.6,8,7.6,7.4,6.9
tt0019421,7.9,11996,7.9,8,7.9,8.2,7.6
tt0019429,7.4,2003,7.5,8,7.4,7.6,6.9
tt0019434,6.1,197,7.5,8,6,7,5
tt0019451,6.8,311,7.1,7,6.8,6.8,6.4
tt0019462,6,223,7.2,8,6,7.1,5.1
tt0019480,6.5,201,6.5,7,6.5,7.6,5.7
tt0019489,6.9,323,7,7,7,5.7,6.1
tt0019509,7.3,387,7.4,7,7.2,7.5,6.6
tt0019532,6.6,335,6.7,7,6.6,5.9,6
tt0019553,6.5,117,6.8,7,6.7,5.2,6.1
tt0019557,6.1,363,6.7,7,6.1,5.9,5.4
tt0019558,7.5,1403,7.4,8,7.4,7.3,6.8
tt0019563,7.2,1462,7.4,7,7.2,7.1,6.8
tt0019571,6.2,139,7.3,7,6.1,6.2,5.8
tt0019574,6.9,717,7.1,7,6.9,6.8,6.3
tt0019585,8.1,5643,8.1,8,8,8.4,7.4
tt0019591,7.3,1310,7.7,8,7.1,7.5,6.5
tt0019609,6.9,112,7.2,7,6.9,7.4,5.6
tt0019611,7.1,759,7.3,7,7.1,7.1,6.4
tt0019629,7,175,7.1,7,6.9,7.7,6.8
tt0019630,5.9,600,6,6,5.9,5.6,6.1
tt0019644,7,1215,7.4,7,6.9,7,6.2
tt0019646,7.7,779,7.6,8,7.6,7.8,6.9
tt0019649,7.2,1585,7.3,7,7.2,7,6.6
tt0019655,7.4,1287,7.2,8,7.4,7.6,6.5
tt0019658,5.4,152,5.7,6,5.4,4.2,5.1
tt0019684,4.9,360,5,5,4.8,5.3,4.7
tt0019690,5.4,176,5.7,5,5.3,5.7,5.2
tt0019699,5.7,240,6.1,6,5.9,5.2,5.2
tt0019702,7,8901,7,7,6.9,7,6.6
tt0019725,6.2,328,6.9,7,6.1,6.5,5.6
tt0019726,6.4,113,6.8,7,6.1,7,5.2
tt0019729,5.7,5943,6.3,6,5.7,6,5.9
tt0019735,6.4,778,6.6,7,6.3,6.6,6.4
tt0019745,6.1,488,6.3,6,6,6.4,6.2
tt0019746,6.8,160,6.9,7,6.8,6.9,6.1
tt0019777,7,6599,7.2,7,7,7.2,6.6
tt0019785,6.4,313,6.4,6,6.4,6.4,6.1
tt0019788,5.9,1885,7.2,7,5.8,6.1,5
tt0019796,6.4,345,6.5,6,6.4,6.5,6.7
tt0019798,6.5,245,7.7,8,6.1,7.5,5.7
tt0019800,6,105,6.2,6,6.1,5.7,6.4
tt0019811,6.5,1069,8.1,9,6.5,6.3,5.7
tt0019815,6.1,100,6.7,6.5,6.2,5.9,6
tt0019823,6.2,923,6.4,7,6.2,6.3,6.2
tt0019824,6.3,615,6.3,6,6.3,6.2,6.3
tt0019843,7,354,7.2,7,7.1,7,6.7
tt0019850,7.2,460,7.3,7,7.2,7.7,6.9
tt0019852,6.9,414,7.1,7,6.9,6.5,6.4
tt0019856,6.6,124,7.1,7,6.6,6.1,4.8
tt0019884,6,221,6.1,6,6,6.3,5.9
tt0019886,6.7,229,6.8,7,6.7,6.2,6
tt0019889,6.1,104,6.3,6,6,6.6,6.3
tt0019901,7.3,2738,7.3,7,7.3,7.5,6.6
tt0019909,6.9,123,7.2,7,6.9,6.9,5.9
tt0019929,5.2,113,6.9,7,5,4.9,4.4
tt0019933,6,577,7.5,8,5.9,6.1,5.8
tt0019935,7.2,661,7.4,7,7.2,7.2,7
tt0019936,6.7,135,7.3,7,6.3,7.7,5
tt0019945,5.2,112,5.6,6,5.1,5.3,4.9
tt0019946,6.1,653,6.4,6,6,6.2,6
tt0019949,6.6,258,6.9,7,6.4,7.1,6.1
tt0019957,5.8,108,5.8,6,5.5,6.5,5
tt0019959,6.8,1456,6.9,7,6.8,6.9,6.4
tt0019976,7.1,488,7.2,7,7.1,7.3,6.3
tt0019979,5.2,107,5.3,5,4.9,5.6,4.4
tt0019983,5.3,263,5.4,5,5.3,5.1,5.1
tt0019992,5.9,115,6.1,6,5.7,6.4,6.1
tt0019993,6,1765,7.6,8,6,5.6,6
tt0020004,6.6,261,6.8,7,6.7,5.9,5.7
tt0020011,6.1,101,6.4,6,6,6.2,5.9
tt0020014,6,113,6.2,6,5.8,6.2,5.1
tt0020018,5.6,817,5.7,6,5.6,5.4,5.8
tt0020025,7.1,163,7.1,7,6.9,7.8,6
tt0020030,7.1,1089,7.5,7,7.1,6.9,6.5
tt0020034,6.1,259,8.4,10,5.4,6.5,4.6
tt0020062,6.9,901,7,7,6.8,7.1,6.7
tt0020075,7.3,207,7.3,8,7.2,7.9,5.5
tt0020078,6.7,297,6.8,7,6.7,7,6.6
tt0020080,6.7,406,7.1,7,6.6,6.8,5.9
tt0020081,6,322,6.2,6,6,6.2,5.7
tt0020092,6.7,539,6.8,7,6.7,6.8,6.2
tt0020103,6,407,6.2,6,6,6.3,6.1
tt0020112,7.1,1807,7.2,7,7.1,7.2,6.5
tt0020114,6.5,160,6.8,7,6.6,6.7,5.8
tt0020122,7.8,1082,7.9,8,7.8,7.8,7.1
tt0020126,5.9,386,6.1,6,5.7,5.3,5.8
tt0020142,6.2,2391,6.4,6,6.2,6.6,6
tt0020143,6.2,1134,8.2,9,6.1,6.2,5.5
tt0020144,5.5,380,8,8,4.4,6,3.8
tt0020163,7.4,2509,7.5,8,7.4,7.6,6.6
tt0020166,5.8,143,6,6,5.7,6.1,5.9
tt0020182,6.9,104,7.1,7,6.7,6.8,5.7
tt0020193,7.4,231,7.1,8,7.4,7.8,6.7
tt0020197,6.8,171,7,7,6.5,7.9,6
tt0020198,6.1,541,6.2,6,6,6.1,5.9
tt0020210,5.2,523,7.7,8,5.3,5.5,4.2
tt0020217,5.8,133,6.5,6,5.6,6.4,5.5
tt0020223,6.4,613,6.7,7,6.5,6.1,6.1
tt0020228,6.8,135,6.8,7,6.7,6.8,6.5
tt0020230,7.4,691,6.9,8,7.4,7.7,6.5
tt0020232,7.3,288,7.1,7.5,7.3,7.2,6.5
tt0020238,6,227,6.4,6,5.9,5.2,5.8
tt0020247,6.1,552,6,6,6.1,5.9,6
tt0020253,6.9,292,7.1,7,7,7,6.5
tt0020269,7.2,1247,7.2,7,7.1,7.1,6.4
tt0020286,6.5,640,6.6,7,6.5,6.5,6.7
tt0020293,6.8,169,7,7,6.7,7.1,6.2
tt0020298,7.2,2983,7.8,8,7.1,7.2,6.6
tt0020305,5.5,333,5.6,6,5.5,5.4,5.4
tt0020320,6.8,148,7,7,6.7,7.1,6.1
tt0020332,6.1,673,7.8,8,5.9,6,5.4
tt0020335,7.2,501,7.4,7,7.2,7.4,6.7
tt0020336,6,196,6.6,6,6,6,5.6
tt0020358,6,274,6.5,6,5.9,6.2,5.4
tt0020359,5.6,149,5.6,5,5.9,6,5.7
tt0020364,6.1,175,6.4,6,6,6,6.1
tt0020388,6,188,6.3,6,5.9,6.7,6.2
tt0020392,6.2,105,6.6,6,6.3,7.5,5.7
tt0020402,6.1,212,6.5,6,6.1,6.1,6.1
tt0020403,5.9,320,6.5,6,5.8,6,5.7
tt0020405,7,170,7,7,7,6.1,6
tt0020410,6.8,454,7,7,6.5,7.2,6.2
tt0020425,5.5,175,5.7,5,5.3,6.9,5.2
tt0020431,4.9,138,4.6,5,5.2,2.8,5.3
tt0020439,6.1,595,7.7,8,6,5.8,5.2
tt0020442,7,1684,7.2,7,7,7.3,6.6
tt0020446,4.8,290,4.7,5,4.8,4.6,5
tt0020451,7.2,1148,7.2,7,7.1,7.3,6.3
tt0020458,6.1,334,7.3,7,5.8,6.6,4.7
tt0020461,5.6,103,5.8,6,5.6,6,5.3
tt0020466,6.5,345,7,7,6.3,7.1,5.7
tt0020475,7.9,3792,7.7,8,7.8,8.1,7
tt0020479,6.3,480,7,7,6.1,6.6,5.2
tt0020480,5.6,125,5.8,6,5.4,6.1,4.9
tt0020488,5.9,485,6,6,5.7,6.2,5.7
tt0020490,5.8,134,6.1,6,5.8,5.7,5.9
tt0020492,5.8,434,5.9,6,5.8,5.8,5.6
tt0020499,6.6,474,6.8,7,6.6,6.5,6.1
tt0020502,6.4,164,6.4,6.5,6.4,5.5,5.9
tt0020510,6.6,243,6.6,7,6.6,7.1,6.5
tt0020514,6.6,1190,7.8,8,6.6,6.7,5.7
tt0020534,5.8,184,6,6,5.8,5.2,5.9
tt0020538,5.1,411,5.2,5,5.2,4.7,5
tt0020542,5.2,186,5.4,5,5.1,5.2,5.4
tt0020543,6,279,6.5,6,6,5.9,5.5
tt0020547,6.9,106,7.2,8,6.8,6.7,5.7
tt0020556,6.8,603,7,7,6.8,6.9,6.8
tt0020563,6.4,440,6.6,7,6.4,6.2,5.8
tt0020570,7.2,827,7.3,7,7.2,7.2,6.6
tt0020572,6,652,6.3,6,5.9,6.6,6.1
tt0020581,6.7,444,6.9,7,6.7,6.9,6.6
tt0020585,7.2,283,7.1,7,7.1,7.1,5.6
tt0020589,6.6,541,6.9,7,6.6,6.5,6.6
tt0020590,6.4,385,6.5,6,6.2,6.8,6
tt0020608,7.2,204,7.2,7,7.1,7.6,6.9
tt0020613,6.4,232,6.5,7,6.2,7.1,6.2
tt0020620,5.7,1236,5.9,6,5.7,5.6,5.6
tt0020629,8,54312,7.9,8,8.1,7.8,7.8
tt0020640,7.6,12459,7.7,8,7.6,7.7,7.1
tt0020641,6.7,2568,6.9,7,6.6,6.9,6.4
tt0020642,7,725,7.2,7,6.9,7.3,6.4
tt0020656,7.2,368,7.2,7,7.2,7.2,6.3
tt0020661,5.1,105,5.6,5,5.2,4.8,4.6
tt0020668,6.4,777,6.6,7,6.4,6.8,6
tt0020670,5.8,155,6,6,5.7,5.8,5.4
tt0020673,5.4,133,5.5,5,5.6,5,5.2
tt0020679,6.3,243,6.6,6,6,6.9,6.3
tt0020686,7.1,1679,7.2,7,7.1,7.2,6.8
tt0020690,5.9,197,6,6,5.8,6.1,5.7
tt0020691,7.2,3131,7.3,7,7.2,7,6.9
tt0020693,6,327,6.3,6,6,6.1,5.7
tt0020695,6.1,574,6.2,6,6.1,5.9,6
tt0020697,7.7,12713,7.8,8,7.8,7.6,7.5
tt0020701,6.2,389,6.2,6,6.2,5.8,6.2
tt0020702,5.4,306,5.5,5,5.3,5.9,5.6
tt0020713,5.6,208,6.4,6,5.5,6,4.9
tt0020724,5.5,101,6.5,6,5.3,5.9,5.3
tt0020740,4.7,115,4.8,5,4.6,5.2,4.8
tt0020754,6.2,110,6.4,6,6.1,7,6
tt0020758,5.8,327,5.9,6,5.7,7.3,5
tt0020763,5.7,111,6.3,6,5.6,5.6,5.6
tt0020768,7.8,2655,7.7,8,7.7,7.9,7.4
tt0020793,7.6,949,7.7,8,7.5,8,6.9
tt0020799,6.1,185,6.4,6,6.1,5.8,6
tt0020806,6.1,451,6.5,6,6.2,6.4,5.7
tt0020814,7,173,7,7,7.1,6.4,6.7
tt0020815,7.2,1531,7.8,8,7.2,7.2,6.9
tt0020821,6.6,467,6.8,7,6.5,6.8,6.6
tt0020823,6,125,6.2,6,6.1,5.4,5.8
tt0020827,6.8,2512,6.9,7,6.7,7,6.5
tt0020828,5.3,298,5.5,5,5.3,5,5.5
tt0020836,6.5,872,6.6,7,6.5,6.7,6.2
tt0020838,5.9,374,6,6,5.8,5.7,5.7
tt0020842,6.6,713,6.8,7,6.5,6.9,6.9
tt0020852,5.3,319,5.7,6,5.4,5.7,5.1
tt0020869,5.3,143,5.5,5,5.3,5.1,5.1
tt0020875,7,396,6.8,7,6.8,7.2,5.9
tt0020876,6.7,899,6.9,7,6.7,7,6.6
tt0020890,6.6,145,6.7,7,6.5,7.2,5.7
tt0020891,6,1214,8,9,5.9,6,5.3
tt0020894,6.5,189,7.3,7,6.3,6.8,4.3
tt0020896,6.5,308,6.5,7,6.5,6.5,6.2
tt0020900,6.1,172,6.2,6,6.1,6.1,5.7
tt0020902,5.6,790,5.7,6,5.5,5.5,5.7
tt0020919,5.3,799,7.5,8,5.4,5.4,4.5
tt0020924,6,135,6.2,6,5.8,6.1,6
tt0020926,4.5,115,5.2,5,4.3,4.3,4.2
tt0020929,5.5,315,7.5,8,5.3,5.7,4.1
tt0020938,5.5,294,5.4,6,5.5,5.1,5.4
tt0020945,6.1,283,6.4,6,6.1,6.1,5.9
tt0020949,5.5,119,7,7,5,6.7,4.9
tt0020959,5.5,137,5.7,6,5.4,5.7,5.7
tt0020960,7.4,4530,7.7,8,7.4,7.2,6.7
tt0020966,6.5,204,6.7,7,6.5,7.1,6.7
tt0020980,6.4,445,6.5,7,6.4,6.3,6.4
tt0020985,6.6,261,6.7,7,6.4,6.9,6.2
tt0020987,6.1,277,6.3,6,6.1,6.3,5.9
tt0021001,5.4,106,5.6,6,5.4,5.3,5.2
tt0021013,6.8,194,7.1,7,6.7,6.7,6.2
tt0021015,4.8,1919,5,5,4.7,5.4,4.9
tt0021016,5.4,602,5.7,6,5.4,5.6,5.4
tt0021025,6.8,930,7.4,7,6.7,6.6,6
tt0021040,6.7,980,6.8,7,6.6,7,6.6
tt0021042,6,138,6.1,6,6,6.3,5.8
tt0021044,6.6,129,6.6,7,6.5,6.7,6.9
tt0021048,5.1,111,5.5,5,5.1,5.1,5.7
tt0021053,6.5,258,6.7,7,6.4,6.5,6.3
tt0021060,6.4,406,6.7,7,6.2,6.6,6.4
tt0021061,5.6,110,6.7,6.5,5.2,6.4,4.4
tt0021069,5.7,124,5.7,5.5,5.6,5.6,4.9
tt0021070,4.5,127,7.5,8,4.1,5.3,3.6
tt0021074,6.7,379,6.7,7,6.7,6.9,6.8
tt0021079,7.3,11039,7.3,7,7.3,7.2,7.3
tt0021087,6.2,298,6.2,6,6.2,6.1,5.9
tt0021090,5.5,116,5.7,6,5.2,6.4,5.3
tt0021092,5.6,206,5.7,6,5.7,5.8,5.6
tt0021094,5.3,137,5.5,6,5.2,5.5,5.7
tt0021100,5.6,130,5.9,6,5.4,5.8,5.5
tt0021102,6.3,107,6.5,7,6.3,6.2,6.2
tt0021106,6.6,733,6.7,7,6.5,6.8,6.3
tt0021110,5.8,140,6.4,6,6,5.5,5.5
tt0021121,6.2,182,7.3,8,5.6,7.3,4.2
tt0021128,6.2,584,6.3,6,6,7,6.2
tt0021132,5.7,121,5.9,6,5.9,6.4,5.6
tt0021133,5.1,211,5.1,5,4.8,5.8,5.3
tt0021134,5,185,5.1,5,5,5.6,5.1
tt0021140,5.7,204,6,6,5.7,6.1,5.6
tt0021148,6.8,1427,7.3,7,6.7,6.8,6.5
tt0021149,5.6,324,5.9,6,5.7,5,5.5
tt0021152,4.6,361,4.6,5,4.7,4.1,4.7
tt0021153,6.8,1054,7,7,6.8,7,6.2
tt0021156,7.1,5089,7.2,7,7.1,7.3,6.9
tt0021165,6.4,5217,6.4,6,6.4,6.5,6.2
tt0021178,6.1,131,6.3,6,6,5.8,5.5
tt0021189,6.2,968,8,8,5.9,6.5,5.5
tt0021191,5.3,199,5.6,5,5.2,5.4,5.2
tt0021197,6.3,300,6.4,6,6.3,6.2,6
tt0021216,5.9,108,6.3,6,5.9,6,5.4
tt0021217,5.8,361,6.7,7,5.6,6.2,5.5
tt0021223,6.2,527,6.1,6,6.1,6.1,6.1
tt0021225,6.7,435,6.9,7,6.8,6.7,6.6
tt0021228,6.3,550,6.2,6,6.3,6,6.4
tt0021232,5.9,231,6.4,6,5.7,6,6
tt0021239,5.3,176,5.9,6,5.3,5.8,5
tt0021240,6.1,228,6.9,7,6,6.1,5.7
tt0021247,7.1,139,7.1,7,7.1,7.8,7.2
tt0021263,6.1,175,6.7,7,6,6.5,5.7
tt0021268,7.1,176,7.5,8,6.9,7.8,4.6
tt0021273,6.9,488,7.2,7,6.8,7.1,6.4
tt0021276,5.9,106,6.4,6,5.6,6.2,6.2
tt0021280,5,100,5.8,6,4.7,5.9,4.9
tt0021281,6.5,686,6.9,7,6.4,6.6,6.3
tt0021282,5.7,302,5.9,6,5.6,6.2,5.9
tt0021283,6.4,344,6.5,6,6.3,6.8,6.1
tt0021287,5.6,320,6,6,5.5,5.8,5.4
tt0021292,5.7,476,7.6,8,5.4,6.1,4.5
tt0021294,5.9,552,7.4,8,5.8,5.9,4.9
tt0021295,5.1,211,5,5,5.2,4.9,5.3
tt0021297,6.8,144,6.9,7,6.5,8.3,6
tt0021303,5.5,104,5.5,6,5.6,6.4,5.4
tt0021304,5.9,122,5.9,6,5.8,6.1,5.4
tt0021307,5.9,106,6.1,6,5.9,5.6,5.7
tt0021309,7.8,1071,7.4,8,7.7,8.3,7
tt0021310,5.9,633,6.1,6,5.8,6.1,6
tt0021322,6.4,270,6.6,7,6.3,6.5,5.9
tt0021324,5.2,201,5.3,5,5.1,5.4,4.8
tt0021331,7.4,5310,7.4,8,7.3,7.7,6.8
tt0021335,5.6,179,5.9,6,5.5,6,5.5
tt0021345,5.5,169,5.7,5,5.6,5.3,5.5
tt0021371,6.7,188,7.2,7,6.3,7.1,5.7
tt0021374,5.9,391,6.4,6,5.9,6.1,5.5
tt0021376,5.5,194,5.6,6,5.3,5.9,5.4
tt0021377,6.2,437,6.4,6,6.1,6.5,5.8
tt0021381,6.3,422,6.6,6,6.3,6.7,6.1
tt0021382,6.2,173,6.4,6,5.7,6.8,5.6
tt0021394,6.2,103,6.4,6,6.1,6.5,5.8
